,time
0,0 days 00:00:46.721958
1,0 days 00:01:12.779718
2,0 days 00:00:42.648525
3,0 days 00:00:39.444687
4,0 days 00:00:47.821790
5,0 days 00:01:08.906155
6,0 days 00:00:49.973363
7,0 days 00:00:44.560094
8,0 days 00:01:07.658756
9,0 days 00:00:54.238192
