,time
0,0 days 00:00:00.000141
1,0 days 00:00:00.000144
2,0 days 00:00:00.000134
3,0 days 00:00:00.000140
4,0 days 00:00:00.000140
5,0 days 00:00:00.000142
6,0 days 00:00:00.000148
7,0 days 00:00:00.000140
8,0 days 00:00:00.000141
9,0 days 00:00:00.000141
