,time
0,0 days 00:00:00.000152
1,0 days 00:00:00.000171
2,0 days 00:00:00.000162
3,0 days 00:00:00.000152
4,0 days 00:00:00.000312
5,0 days 00:00:00.000164
6,0 days 00:00:00.000168
7,0 days 00:00:00.000162
8,0 days 00:00:00.000161
9,0 days 00:00:00.000302
