,time
0,0 days 00:01:04.427462
1,0 days 00:00:56.223707
2,0 days 00:01:07.264438
3,0 days 00:01:03.132214
4,0 days 00:01:15.331994
5,0 days 00:01:11.920746
6,0 days 00:00:51.606571
7,0 days 00:01:00.131243
8,0 days 00:01:06.488184
9,0 days 00:01:14.785782
