,time
0,0 days 00:00:00.000192
1,0 days 00:00:00.000147
2,0 days 00:00:00.000323
3,0 days 00:00:00.000150
4,0 days 00:00:00.000148
5,0 days 00:00:00.000156
6,0 days 00:00:00.000146
7,0 days 00:00:00.000182
8,0 days 00:00:00.000145
9,0 days 00:00:00.000145
