,time
0,0 days 00:00:26.588723
1,0 days 00:01:10.233479
2,0 days 00:00:36.807869
3,0 days 00:00:38.641455
4,0 days 00:00:30.929991
5,0 days 00:00:34.021243
6,0 days 00:00:29.045109
7,0 days 00:00:31.427690
8,0 days 00:00:26.828181
9,0 days 00:00:38.406019
