,time
0,0 days 00:00:55.677052
1,0 days 00:00:58.257682
2,0 days 00:00:54.903539
3,0 days 00:00:55.007163
4,0 days 00:01:13.375933
5,0 days 00:01:06.974430
6,0 days 00:01:04.791577
7,0 days 00:01:08.319467
8,0 days 00:01:06.122030
9,0 days 00:00:53.523110
