,time
0,0 days 00:00:00.000145
1,0 days 00:00:00.000145
2,0 days 00:00:00.000143
3,0 days 00:00:00.000143
4,0 days 00:00:00.000320
5,0 days 00:00:00.000166
6,0 days 00:00:00.000146
7,0 days 00:00:00.000143
8,0 days 00:00:00.000146
9,0 days 00:00:00.000144
