,time
0,0 days 00:00:00.000159
1,0 days 00:00:00.000161
2,0 days 00:00:00.000164
3,0 days 00:00:00.000162
4,0 days 00:00:00.000172
5,0 days 00:00:00.000161
6,0 days 00:00:00.000168
7,0 days 00:00:00.000168
8,0 days 00:00:00.000164
9,0 days 00:00:00.000176
