,time
0,0 days 00:00:00.000171
1,0 days 00:00:00.000155
2,0 days 00:00:00.000151
3,0 days 00:00:00.000172
4,0 days 00:00:00.000169
5,0 days 00:00:00.000152
6,0 days 00:00:00.000168
7,0 days 00:00:00.000159
8,0 days 00:00:00.000178
9,0 days 00:00:00.000167
