,time
0,0 days 00:00:00.000145
1,0 days 00:00:00.000145
2,0 days 00:00:00.000144
3,0 days 00:00:00.000151
4,0 days 00:00:00.000146
5,0 days 00:00:00.000146
6,0 days 00:00:00.000147
7,0 days 00:00:00.000145
8,0 days 00:00:00.000146
9,0 days 00:00:00.000146
