,time
0,0 days 00:00:36.412148
1,0 days 00:00:39.651527
2,0 days 00:01:02.099112
3,0 days 00:00:40.558284
4,0 days 00:00:37.669071
5,0 days 00:00:31.223288
6,0 days 00:02:40.669767
7,0 days 00:00:31.482134
8,0 days 00:00:53.126586
9,0 days 00:03:48.903302
