,time
0,0 days 00:00:00.000184
1,0 days 00:00:00.000175
2,0 days 00:00:00.000174
3,0 days 00:00:00.000182
4,0 days 00:00:00.000172
5,0 days 00:00:00.000163
6,0 days 00:00:00.000156
7,0 days 00:00:00.000166
8,0 days 00:00:00.000205
9,0 days 00:00:00.000166
