,time
0,0 days 00:00:58.328525
1,0 days 00:00:52.547448
2,0 days 00:00:33.328339
3,0 days 00:00:49.088703
4,0 days 00:01:04.055080
5,0 days 00:01:05.661831
6,0 days 00:00:26.780045
7,0 days 00:00:57.372451
8,0 days 00:00:31.147048
9,0 days 00:00:57.898577
