,time
0,0 days 00:00:00.000151
1,0 days 00:00:00.000146
2,0 days 00:00:00.000178
3,0 days 00:00:00.000159
4,0 days 00:00:00.000181
5,0 days 00:00:00.000159
6,0 days 00:00:00.000165
7,0 days 00:00:00.000149
8,0 days 00:00:00.000165
9,0 days 00:00:00.000149
