,time
0,0 days 00:00:00.000166
1,0 days 00:00:00.000153
2,0 days 00:00:00.000200
3,0 days 00:00:00.000159
4,0 days 00:00:00.000161
5,0 days 00:00:00.000173
6,0 days 00:00:00.000165
7,0 days 00:00:00.000162
8,0 days 00:00:00.000149
9,0 days 00:00:00.000167
