,time
0,0 days 00:00:22.397740
1,0 days 00:00:34.520548
2,0 days 00:00:33.901571
3,0 days 00:00:39.825133
4,0 days 00:00:24.609870
5,0 days 00:00:41.680844
6,0 days 00:00:20.639667
7,0 days 00:00:24.349525
8,0 days 00:00:24.646335
9,0 days 00:00:34.189980
