,time
0,0 days 00:00:29.773005
1,0 days 00:00:51.746523
2,0 days 00:00:32.738138
3,0 days 00:00:39.977375
4,0 days 00:00:30.169389
5,0 days 00:01:24.865210
6,0 days 00:00:52.307025
7,0 days 00:00:40.570266
8,0 days 00:00:38.520390
9,0 days 00:00:33.316316
