,time
0,0 days 00:00:00.000142
1,0 days 00:00:00.000141
2,0 days 00:00:00.000212
3,0 days 00:00:00.000143
4,0 days 00:00:00.000141
5,0 days 00:00:00.000143
6,0 days 00:00:00.000142
7,0 days 00:00:00.000141
8,0 days 00:00:00.000146
9,0 days 00:00:00.000145
