,time
0,0 days 00:00:00.000156
1,0 days 00:00:00.000158
2,0 days 00:00:00.000165
3,0 days 00:00:00.000181
4,0 days 00:00:00.000169
5,0 days 00:00:00.000157
6,0 days 00:00:00.000160
7,0 days 00:00:00.000166
8,0 days 00:00:00.000155
9,0 days 00:00:00.000171
