,time
0,0 days 00:01:39.030097
1,0 days 00:01:03.532151
2,0 days 00:00:53.497790
3,0 days 00:01:11.554245
4,0 days 00:01:04.734461
5,0 days 00:01:01.612927
6,0 days 00:00:33.699645
7,0 days 00:01:01.700145
8,0 days 00:01:00.015583
9,0 days 00:01:08.636068
