,time
0,0 days 00:00:00.000201
1,0 days 00:00:00.000174
2,0 days 00:00:00.000155
3,0 days 00:00:00.000201
4,0 days 00:00:00.000363
5,0 days 00:00:00.000158
6,0 days 00:00:00.000160
7,0 days 00:00:00.000175
8,0 days 00:00:00.000164
9,0 days 00:00:00.000223
