,time
0,0 days 00:00:30.570137
1,0 days 00:00:32.442259
2,0 days 00:00:29.874537
3,0 days 00:00:33.938572
4,0 days 00:00:29.326947
5,0 days 00:00:37.378966
6,0 days 00:00:41.372981
7,0 days 00:00:26.492810
8,0 days 00:00:31.162427
9,0 days 00:00:31.332261
