,time
0,0 days 00:01:20.916043
1,0 days 00:01:19.979879
2,0 days 00:00:48.622212
3,0 days 00:00:41.045835
4,0 days 00:01:34.508056
5,0 days 00:00:54.768558
6,0 days 00:01:06.217734
7,0 days 00:01:22.167281
8,0 days 00:01:34.084428
9,0 days 00:02:03.638093
