,time
0,0 days 00:00:40.526169
1,0 days 00:00:31.200958
2,0 days 00:00:51.906513
3,0 days 00:00:42.391693
4,0 days 00:00:25.758735
5,0 days 00:00:28.779303
6,0 days 00:00:26.591215
7,0 days 00:00:34.438553
8,0 days 00:00:28.049229
9,0 days 00:01:08.384314
