,time
0,0 days 00:00:00.000166
1,0 days 00:00:00.000177
2,0 days 00:00:00.000160
3,0 days 00:00:00.000174
4,0 days 00:00:00.000208
5,0 days 00:00:00.000174
6,0 days 00:00:00.000327
7,0 days 00:00:00.000178
8,0 days 00:00:00.000162
9,0 days 00:00:00.000176
