,time
0,0 days 00:00:00.000176
1,0 days 00:00:00.000175
2,0 days 00:00:00.000146
3,0 days 00:00:00.000296
4,0 days 00:00:00.000160
5,0 days 00:00:00.000191
6,0 days 00:00:00.000163
7,0 days 00:00:00.000160
8,0 days 00:00:00.000176
9,0 days 00:00:00.000159
