,time
0,0 days 00:00:00.000163
1,0 days 00:00:00.000143
2,0 days 00:00:00.000140
3,0 days 00:00:00.000140
4,0 days 00:00:00.000142
5,0 days 00:00:00.000140
6,0 days 00:00:00.000144
7,0 days 00:00:00.000142
8,0 days 00:00:00.000142
9,0 days 00:00:00.000144
