,time
0,0 days 00:01:23.379130
1,0 days 00:01:04.559962
2,0 days 00:01:13.292869
3,0 days 00:01:08.812039
4,0 days 00:01:12.875018
5,0 days 00:01:53.408146
6,0 days 00:01:34.221317
7,0 days 00:01:00.613197
8,0 days 00:01:32.282728
9,0 days 00:01:23.198636
