,time
0,0 days 00:00:20.025546
1,0 days 00:00:19.997620
2,0 days 00:00:19.822478
3,0 days 00:00:20.080305
4,0 days 00:00:24.975300
5,0 days 00:00:22.831995
6,0 days 00:00:22.377967
7,0 days 00:00:20.028701
8,0 days 00:00:21.893391
9,0 days 00:00:21.874789
