,time
0,0 days 00:01:22.618887
1,0 days 00:01:47.856095
2,0 days 00:00:53.230927
3,0 days 00:01:49.989356
4,0 days 00:01:00.200976
5,0 days 00:02:28.901881
6,0 days 00:01:32.578328
7,0 days 00:00:41.906785
8,0 days 00:01:11.446222
9,0 days 00:01:39.767179
