,time
0,0 days 00:01:46.350661
1,0 days 00:01:02.031660
2,0 days 00:01:31.909940
3,0 days 00:02:01.566348
4,0 days 00:01:22.425068
5,0 days 00:00:56.155059
6,0 days 00:01:14.152933
7,0 days 00:00:55.159335
8,0 days 00:00:54.802157
9,0 days 00:00:54.095092
