,time
0,0 days 00:00:00.000159
1,0 days 00:00:00.000176
2,0 days 00:00:00.000163
3,0 days 00:00:00.000164
4,0 days 00:00:00.000166
5,0 days 00:00:00.000159
6,0 days 00:00:00.000152
7,0 days 00:00:00.000296
8,0 days 00:00:00.000152
9,0 days 00:00:00.000158
