,time
0,0 days 00:00:00.000173
1,0 days 00:00:00.000169
2,0 days 00:00:00.000385
3,0 days 00:00:00.000180
4,0 days 00:00:00.000196
5,0 days 00:00:00.000164
6,0 days 00:00:00.000166
7,0 days 00:00:00.000189
8,0 days 00:00:00.000188
9,0 days 00:00:00.000186
