,time
0,0 days 00:01:30.233792
1,0 days 00:02:28.358199
2,0 days 00:01:12.507394
3,0 days 00:00:44.065592
4,0 days 00:00:44.499484
5,0 days 00:00:34.751548
6,0 days 00:01:13.357980
7,0 days 00:01:47.438904
8,0 days 00:01:13.082448
9,0 days 00:00:51.862643
