,time
0,0 days 00:00:00.000158
1,0 days 00:00:00.000139
2,0 days 00:00:00.000158
3,0 days 00:00:00.000163
4,0 days 00:00:00.000153
5,0 days 00:00:00.000143
6,0 days 00:00:00.000193
7,0 days 00:00:00.000189
8,0 days 00:00:00.000155
9,0 days 00:00:00.000155
