,time
0,0 days 00:00:41.150477
1,0 days 00:00:39.690242
2,0 days 00:01:03.715020
3,0 days 00:00:47.749816
4,0 days 00:00:34.514444
5,0 days 00:00:36.197991
6,0 days 00:00:40.677225
7,0 days 00:00:38.682152
8,0 days 00:00:37.672893
9,0 days 00:00:57.199543
