,time
0,0 days 00:00:00.000176
1,0 days 00:00:00.000146
2,0 days 00:00:00.000156
3,0 days 00:00:00.000149
4,0 days 00:00:00.000147
5,0 days 00:00:00.000149
6,0 days 00:00:00.000147
7,0 days 00:00:00.000145
8,0 days 00:00:00.000160
9,0 days 00:00:00.000145
