,time
0,0 days 00:00:44.453453
1,0 days 00:00:42.757764
2,0 days 00:00:29.327584
3,0 days 00:00:37.046768
4,0 days 00:00:33.975014
5,0 days 00:00:28.801212
6,0 days 00:00:40.966268
7,0 days 00:00:41.858765
8,0 days 00:00:33.541101
9,0 days 00:00:33.649793
