,time
0,0 days 00:00:00.000161
1,0 days 00:00:00.000168
2,0 days 00:00:00.000154
3,0 days 00:00:00.000182
4,0 days 00:00:00.000264
5,0 days 00:00:00.000181
6,0 days 00:00:00.000166
7,0 days 00:00:00.000168
8,0 days 00:00:00.000156
9,0 days 00:00:00.000300
