,time
0,0 days 00:01:48.903916
1,0 days 00:01:44.353089
2,0 days 00:02:28.508418
3,0 days 00:01:36.893600
4,0 days 00:00:51.138561
5,0 days 00:02:18.070469
6,0 days 00:02:37.473803
7,0 days 00:02:05.495472
8,0 days 00:02:13.319743
9,0 days 00:02:49.292705
