,time
0,0 days 00:01:11.365261
1,0 days 00:00:50.792317
2,0 days 00:01:03.582545
3,0 days 00:01:07.315288
4,0 days 00:01:00.350875
5,0 days 00:01:12.054204
6,0 days 00:00:50.052020
7,0 days 00:01:06.731289
8,0 days 00:00:53.572410
9,0 days 00:00:51.548921
