,time
0,0 days 00:01:21.125157
1,0 days 00:01:18.356476
2,0 days 00:00:51.564462
3,0 days 00:01:25.242853
4,0 days 00:02:26.399751
5,0 days 00:01:28.312994
6,0 days 00:02:02.418492
7,0 days 00:01:16.202484
8,0 days 00:01:16.283732
9,0 days 00:01:12.110222
