,time
0,0 days 00:00:45.354039
1,0 days 00:00:50.617900
2,0 days 00:00:50.200624
3,0 days 00:00:41.516475
4,0 days 00:01:24.309664
5,0 days 00:01:01.632517
6,0 days 00:00:54.273143
7,0 days 00:01:01.835493
8,0 days 00:00:42.518582
9,0 days 00:01:02.085395
