,time
0,0 days 00:00:51.522667
1,0 days 00:01:21.647280
2,0 days 00:01:20.204326
3,0 days 00:00:57.210624
4,0 days 00:00:52.226010
5,0 days 00:01:12.984581
6,0 days 00:01:05.370646
7,0 days 00:00:42.758297
8,0 days 00:00:48.820855
9,0 days 00:01:03.362281
