,time
0,0 days 00:00:25.445489
1,0 days 00:00:28.477972
2,0 days 00:00:43.025839
3,0 days 00:00:56.660746
4,0 days 00:00:30.988163
5,0 days 00:00:32.585249
6,0 days 00:00:36.017422
7,0 days 00:00:29.509895
8,0 days 00:01:10.898518
9,0 days 00:00:36.081164
