,time
0,0 days 00:00:00.000178
1,0 days 00:00:00.000173
2,0 days 00:00:00.000347
3,0 days 00:00:00.000176
4,0 days 00:00:00.000162
5,0 days 00:00:00.000154
6,0 days 00:00:00.000197
7,0 days 00:00:00.000147
8,0 days 00:00:00.000167
9,0 days 00:00:00.000176
