,time
0,0 days 00:00:58.721910
1,0 days 00:00:41.396670
2,0 days 00:00:54.953679
3,0 days 00:00:56.714660
4,0 days 00:01:08.896027
5,0 days 00:01:05.680463
6,0 days 00:01:01.404965
7,0 days 00:00:41.481460
8,0 days 00:00:49.494359
9,0 days 00:01:10.603505
