,time
0,0 days 00:00:00.000161
1,0 days 00:00:00.000151
2,0 days 00:00:00.000159
3,0 days 00:00:00.000167
4,0 days 00:00:00.000146
5,0 days 00:00:00.000155
6,0 days 00:00:00.000145
7,0 days 00:00:00.000159
8,0 days 00:00:00.000164
9,0 days 00:00:00.000167
