,time
0,0 days 00:01:13.264754
1,0 days 00:00:46.729502
2,0 days 00:01:10.676027
3,0 days 00:01:06.541314
4,0 days 00:00:57.367955
5,0 days 00:01:18.430819
6,0 days 00:00:50.792880
7,0 days 00:00:45.855829
8,0 days 00:01:26.265685
9,0 days 00:01:19.310228
