,time
0,0 days 00:00:32.341134
1,0 days 00:01:18.805853
2,0 days 00:01:01.484154
3,0 days 00:00:27.717171
4,0 days 00:01:03.176378
5,0 days 00:01:21.840644
6,0 days 00:00:28.604366
7,0 days 00:01:06.431094
8,0 days 00:00:33.231420
9,0 days 00:00:35.504303
