,time
0,0 days 00:00:59.426061
1,0 days 00:00:40.835030
2,0 days 00:00:42.153505
3,0 days 00:00:49.260929
4,0 days 00:00:43.224718
5,0 days 00:00:51.743868
6,0 days 00:01:12.094289
7,0 days 00:00:46.195722
8,0 days 00:00:59.756700
9,0 days 00:00:52.318181
