,time
0,0 days 00:00:00.000169
1,0 days 00:00:00.000171
2,0 days 00:00:00.000175
3,0 days 00:00:00.000351
4,0 days 00:00:00.000166
5,0 days 00:00:00.000169
6,0 days 00:00:00.000179
7,0 days 00:00:00.000185
8,0 days 00:00:00.000166
9,0 days 00:00:00.000182
