,time
0,0 days 00:01:09.564809
1,0 days 00:00:42.229329
2,0 days 00:01:30.984435
3,0 days 00:01:14.082658
4,0 days 00:01:10.776179
5,0 days 00:01:32.887704
6,0 days 00:01:03.211088
7,0 days 00:01:05.846783
8,0 days 00:01:31.666096
9,0 days 00:00:58.471211
