,time
0,0 days 00:02:56.766969
1,0 days 00:01:54.043552
2,0 days 00:03:25.883668
3,0 days 00:01:59.264694
4,0 days 00:01:27.351870
5,0 days 00:02:45.448408
6,0 days 00:03:04.323133
7,0 days 00:01:14.547370
8,0 days 00:02:40.956078
9,0 days 00:02:36.371453
