,time
0,0 days 00:00:00.000190
1,0 days 00:00:00.000135
2,0 days 00:00:00.000140
3,0 days 00:00:00.000140
4,0 days 00:00:00.000141
5,0 days 00:00:00.000141
6,0 days 00:00:00.000143
7,0 days 00:00:00.000238
8,0 days 00:00:00.000137
9,0 days 00:00:00.000137
