,time
0,0 days 00:00:00.000172
1,0 days 00:00:00.000166
2,0 days 00:00:00.000157
3,0 days 00:00:00.000164
4,0 days 00:00:00.000162
5,0 days 00:00:00.000156
6,0 days 00:00:00.000164
7,0 days 00:00:00.000157
8,0 days 00:00:00.000174
9,0 days 00:00:00.000185
