,time
0,0 days 00:00:00.000169
1,0 days 00:00:00.000157
2,0 days 00:00:00.000166
3,0 days 00:00:00.000174
4,0 days 00:00:00.000152
5,0 days 00:00:00.000150
6,0 days 00:00:00.000171
7,0 days 00:00:00.000167
8,0 days 00:00:00.000150
9,0 days 00:00:00.000183
