,time
0,0 days 00:02:35.186010
1,0 days 00:02:19.461898
2,0 days 00:03:12.166467
3,0 days 00:03:06.101990
4,0 days 00:02:18.197381
5,0 days 00:02:05.572343
6,0 days 00:02:48.915263
7,0 days 00:02:36.709712
8,0 days 00:02:46.405763
9,0 days 00:02:52.163998
