,time
0,0 days 00:00:00.000140
1,0 days 00:00:00.000137
2,0 days 00:00:00.000141
3,0 days 00:00:00.000141
4,0 days 00:00:00.000138
5,0 days 00:00:00.000141
6,0 days 00:00:00.000140
7,0 days 00:00:00.000138
8,0 days 00:00:00.000138
9,0 days 00:00:00.000138
