,time
0,0 days 00:01:28.485926
1,0 days 00:01:39.458728
2,0 days 00:02:18.899491
3,0 days 00:01:34.011971
4,0 days 00:01:42.782414
5,0 days 00:01:52.503307
6,0 days 00:01:26.572345
7,0 days 00:01:46.415306
8,0 days 00:01:30.604873
9,0 days 00:01:56.929790
