,time
0,0 days 00:00:38.892387
1,0 days 00:00:31.591842
2,0 days 00:00:36.576320
3,0 days 00:00:49.365339
4,0 days 00:00:29.055580
5,0 days 00:00:32.749201
6,0 days 00:00:35.474007
7,0 days 00:00:36.174801
8,0 days 00:00:38.503129
9,0 days 00:00:29.933772
