,time
0,0 days 00:00:00.000163
1,0 days 00:00:00.000158
2,0 days 00:00:00.000156
3,0 days 00:00:00.000305
4,0 days 00:00:00.000176
5,0 days 00:00:00.000185
6,0 days 00:00:00.000157
7,0 days 00:00:00.000167
8,0 days 00:00:00.000178
9,0 days 00:00:00.000167
