,time
0,0 days 00:00:41.958416
1,0 days 00:01:05.906971
2,0 days 00:02:41.869678
3,0 days 00:02:19.819122
4,0 days 00:03:20.960517
5,0 days 00:02:26.736155
6,0 days 00:01:00.041633
7,0 days 00:01:04.697509
8,0 days 00:00:49.059059
9,0 days 00:01:06.099204
